Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      20/47          std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_reallocate_map(unsigned long, bool) [44]
                0.00    0.00      21/47          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [121]
[88]     0.0    0.00    0.00      47         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [88]
-----------------------------------------------
                0.00    0.00      46/46          std::allocator<BinTreeNode<int>**>::allocator<BinTreeNode<int>*>(std::allocator<BinTreeNode<int>*> const&) [93]
[89]     0.0    0.00    0.00      46         __gnu_cxx::new_allocator<BinTreeNode<int>**>::new_allocator() [89]
-----------------------------------------------
                0.00    0.00      46/46          std::allocator<BinTreeNode<int>**>::~allocator() [94]
[90]     0.0    0.00    0.00      46         __gnu_cxx::new_allocator<BinTreeNode<int>**>::~new_allocator() [90]
-----------------------------------------------
                0.00    0.00      46/46          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_get_map_allocator() const [92]
[91]     0.0    0.00    0.00      46         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_get_Tp_allocator() const [91]
-----------------------------------------------
                0.00    0.00      23/46          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_deallocate_map(BinTreeNode<int>***, unsigned long) [36]
                0.00    0.00      23/46          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_allocate_map(unsigned long) [114]
[92]     0.0    0.00    0.00      46         std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_get_map_allocator() const [92]
                0.00    0.00      46/46          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_get_Tp_allocator() const [91]
                0.00    0.00      46/46          std::allocator<BinTreeNode<int>**>::allocator<BinTreeNode<int>*>(std::allocator<BinTreeNode<int>*> const&) [93]
-----------------------------------------------
                0.00    0.00      46/46          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_get_map_allocator() const [92]
[93]     0.0    0.00    0.00      46         std::allocator<BinTreeNode<int>**>::allocator<BinTreeNode<int>*>(std::allocator<BinTreeNode<int>*> const&) [93]
                0.00    0.00      46/46          __gnu_cxx::new_allocator<BinTreeNode<int>**>::new_allocator() [89]
-----------------------------------------------
                0.00    0.00      23/46          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_deallocate_map(BinTreeNode<int>***, unsigned long) [36]
                0.00    0.00      23/46          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_allocate_map(unsigned long) [114]
[94]     0.0    0.00    0.00      46         std::allocator<BinTreeNode<int>**>::~allocator() [94]
                0.00    0.00      46/46          __gnu_cxx::new_allocator<BinTreeNode<int>**>::~new_allocator() [90]
-----------------------------------------------
                0.00    0.00      21/42          std::vector<int, std::allocator<int> >::end() [125]
                0.00    0.00      21/42          std::vector<int, std::allocator<int> >::begin() [126]
[95]     0.0    0.00    0.00      42         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [95]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<int, std::allocator<int> >::max_size() const [97]
[96]     0.0    0.00    0.00      42         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [96]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [121]
[97]     0.0    0.00    0.00      42         std::vector<int, std::allocator<int> >::max_size() const [97]
                0.00    0.00      42/42          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [96]
                0.00    0.00      42/42          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [100]
-----------------------------------------------
                0.00    0.00      42/42          BinTreeNode<int>*** std::__copy_move_a<false, BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [102]
[98]     0.0    0.00    0.00      42         BinTreeNode<int>*** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<BinTreeNode<int>**>(BinTreeNode<int>** const*, BinTreeNode<int>** const*, BinTreeNode<int>***) [98]
-----------------------------------------------
                0.00    0.00      42/42          int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [103]
[99]     0.0    0.00    0.00      42         int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [99]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<int, std::allocator<int> >::max_size() const [97]
[100]    0.0    0.00    0.00      42         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [100]
                0.00    0.00      42/63          __gnu_cxx::new_allocator<int>::max_size() const [87]
-----------------------------------------------
                0.00    0.00      42/42          int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [106]
[101]    0.0    0.00    0.00      42         int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [101]
                0.00    0.00      42/42          int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [110]
-----------------------------------------------
                0.00    0.00      42/42          BinTreeNode<int>*** std::__copy_move_a2<false, BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [104]
[102]    0.0    0.00    0.00      42         BinTreeNode<int>*** std::__copy_move_a<false, BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [102]
                0.00    0.00      42/42          BinTreeNode<int>*** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<BinTreeNode<int>**>(BinTreeNode<int>** const*, BinTreeNode<int>** const*, BinTreeNode<int>***) [98]
-----------------------------------------------
                0.00    0.00      42/42          int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [105]
[103]    0.0    0.00    0.00      42         int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [103]
                0.00    0.00      42/42          int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [99]
-----------------------------------------------
                0.00    0.00      42/42          BinTreeNode<int>*** std::copy<BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [109]
[104]    0.0    0.00    0.00      42         BinTreeNode<int>*** std::__copy_move_a2<false, BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [104]
                0.00    0.00     126/126         BinTreeNode<int>*** std::__niter_base<BinTreeNode<int>***>(BinTreeNode<int>***) [76]
                0.00    0.00      42/42          BinTreeNode<int>*** std::__copy_move_a<false, BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [102]
-----------------------------------------------
                0.00    0.00      42/42          int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [110]
[105]    0.0    0.00    0.00      42         int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [105]
                0.00    0.00     126/126         int* std::__niter_base<int*>(int*) [77]
                0.00    0.00      42/42          int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [103]
-----------------------------------------------
                0.00    0.00      42/42          int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [107]
[106]    0.0    0.00    0.00      42         int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [106]
                0.00    0.00      42/42          int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [101]
-----------------------------------------------
                0.00    0.00      42/42          int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [108]
[107]    0.0    0.00    0.00      42         int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [107]
                0.00    0.00      42/42          int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [106]
-----------------------------------------------
                0.00    0.00      42/42          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [41]
[108]    0.0    0.00    0.00      42         int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [108]
                0.00    0.00      84/84          std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int, std::move_iterator<int*> >(int*) [85]
                0.00    0.00      42/42          int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&) [107]
-----------------------------------------------
                0.00    0.00      42/42          std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_reallocate_map(unsigned long, bool) [44]
[109]    0.0    0.00    0.00      42         BinTreeNode<int>*** std::copy<BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [109]
                0.00    0.00      84/84          BinTreeNode<int>*** std::__miter_base<BinTreeNode<int>***>(BinTreeNode<int>***) [82]
                0.00    0.00      42/42          BinTreeNode<int>*** std::__copy_move_a2<false, BinTreeNode<int>***, BinTreeNode<int>***>(BinTreeNode<int>***, BinTreeNode<int>***, BinTreeNode<int>***) [104]
-----------------------------------------------
                0.00    0.00      42/42          int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [101]
[110]    0.0    0.00    0.00      42         int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [110]
                0.00    0.00      84/84          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<int*>(std::move_iterator<int*>) [83]
                0.00    0.00      42/42          int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [105]
-----------------------------------------------
                0.00    0.00      23/23          std::allocator_traits<std::allocator<BinTreeNode<int>**> >::deallocate(std::allocator<BinTreeNode<int>**>&, BinTreeNode<int>***, unsigned long) [115]
[111]    0.0    0.00    0.00      23         __gnu_cxx::new_allocator<BinTreeNode<int>**>::deallocate(BinTreeNode<int>***, unsigned long) [111]
-----------------------------------------------
                0.00    0.00      23/23          std::allocator_traits<std::allocator<BinTreeNode<int>**> >::allocate(std::allocator<BinTreeNode<int>**>&, unsigned long) [116]
[112]    0.0    0.00    0.00      23         __gnu_cxx::new_allocator<BinTreeNode<int>**>::allocate(unsigned long, void const*) [112]
                0.00    0.00      23/23          __gnu_cxx::new_allocator<BinTreeNode<int>**>::max_size() const [113]
-----------------------------------------------
                0.00    0.00      23/23          __gnu_cxx::new_allocator<BinTreeNode<int>**>::allocate(unsigned long, void const*) [112]
[113]    0.0    0.00    0.00      23         __gnu_cxx::new_allocator<BinTreeNode<int>**>::max_size() const [113]
-----------------------------------------------
                0.00    0.00       3/23          std::_Deque_base<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_initialize_map(unsigned long) [172]
                0.00    0.00      20/23          std::deque<BinTreeNode<int>*, std::allocator<BinTreeNode<int>*> >::_M_reallocate_map(unsigned long, bool) [44]
